Class,CBO,DIT,LCOM,WMC
org.apache.pdfbox.preflight.font.util.FontMetaDataValidation-2.0.30,14,0.0,1,15
org.apache.pdfbox.preflight.font.util.GlyphDetail-2.0.30,2,0.0,2,5
org.apache.pdfbox.preflight.font.util.GlyphException-2.0.30,4,0.0,2,5
org.apache.pdfbox.preflight.font.util.PreflightType3Stream-2.0.30,12,2.0,1,11
org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory-2.0.30,13,0.0,1,4
org.apache.pdfbox.preflight.graphic.ColorSpaceHelperFactory.ColorSpaceRestriction-2.0.30,6,,2,0
org.apache.pdfbox.preflight.graphic.ColorSpaces-2.0.30,3,,3,3
org.apache.pdfbox.preflight.graphic.DeviceColorSpaceHelper-2.0.30,8,1.0,1,6
org.apache.pdfbox.preflight.graphic.ICCProfileWrapper-2.0.30,17,0.0,3,13
org.apache.pdfbox.preflight.graphic.NoPatternColorSpaceHelper-2.0.30,6,1.0,1,2
org.apache.pdfbox.preflight.graphic.StandardColorSpaceHelper-2.0.30,30,0.0,1,64
org.apache.pdfbox.preflight.integration.AbstractInvalidFileTester-2.0.30,9,0.0,1,16
org.apache.pdfbox.preflight.integration.TestInvalidFiles-2.0.30,2,1.0,2,9
org.apache.pdfbox.preflight.integration.TestIsartorValidation-2.0.30,2,1.0,2,9
org.apache.pdfbox.preflight.integration.TestValidFiles-2.0.30,6,0.0,3,13
org.apache.pdfbox.preflight.metadata.PDFAIdentificationValidation-2.0.30,9,0.0,1,10
org.apache.pdfbox.preflight.metadata.RDFAboutAttributeConcordanceValidation-2.0.30,5,0.0,1,5
org.apache.pdfbox.preflight.metadata.RDFAboutAttributeConcordanceValidation.DifferentRDFAboutException-2.0.30,2,0.0,0,1
org.apache.pdfbox.preflight.metadata.SynchronizedMetaDataValidation-2.0.30,20,0.0,3,65
org.apache.pdfbox.preflight.metadata.TestMetadataFiles-2.0.30,5,0.0,1,5
org.apache.pdfbox.preflight.metadata.TestSynchronizedMetadataValidation-2.0.30,12,0.0,1,19
org.apache.pdfbox.preflight.metadata.UniquePropertiesValidation-2.0.30,13,0.0,1,7
org.apache.pdfbox.preflight.metadata.XpacketParsingException-2.0.30,2,0.0,1,4
org.apache.pdfbox.preflight.parser.PreflightParser-2.0.30,44,3.0,2,97
org.apache.pdfbox.preflight.parser.TestPreflightConfiguration-2.0.30,4,0.0,3,3
org.apache.pdfbox.preflight.parser.TestPreflightConfiguration.MockProcess-2.0.30,5,0.0,1,1
org.apache.pdfbox.preflight.parser.TestPreflightConfiguration.MockProcess2-2.0.30,4,1.0,1,1
org.apache.pdfbox.preflight.parser.TestXmlResultParser-2.0.30,3,0.0,1,5
org.apache.pdfbox.preflight.parser.XmlResultParser-2.0.30,9,0.0,1,11
org.apache.pdfbox.preflight.process.AbstractProcess-2.0.30,25,0.0,1,13
org.apache.pdfbox.preflight.process.AcroFormValidationProcess-2.0.30,19,1.0,1,17
org.apache.pdfbox.preflight.process.BookmarkValidationProcess-2.0.30,21,1.0,1,34
org.apache.pdfbox.preflight.process.CatalogValidationProcess-2.0.30,26,1.0,1,30
org.apache.pdfbox.preflight.process.EmptyValidationProcess-2.0.30,5,0.0,1,1
org.apache.pdfbox.preflight.process.FileSpecificationValidationProcess-2.0.30,12,1.0,1,6
org.apache.pdfbox.preflight.process.MetadataValidationProcess-2.0.30,29,1.0,1,28
org.apache.pdfbox.preflight.process.PageTreeValidationProcess-2.0.30,14,1.0,1,6
org.apache.pdfbox.preflight.process.StreamValidationProcess-2.0.30,20,1.0,1,45
org.apache.pdfbox.preflight.process.TrailerValidationProcess-2.0.30,17,1.0,1,52
org.apache.pdfbox.preflight.process.XRefValidationProcess-2.0.30,8,1.0,1,3
org.apache.pdfbox.preflight.process.reflect.ActionsValidationProcess-2.0.30,11,1.0,1,4
org.apache.pdfbox.preflight.process.reflect.AnnotationValidationProcess-2.0.30,10,1.0,1,4
org.apache.pdfbox.preflight.process.reflect.DestinationValidationProcess-2.0.30,15,1.0,1,10
org.apache.pdfbox.preflight.process.reflect.ExtGStateValidationProcess-2.0.30,19,1.0,1,33
org.apache.pdfbox.preflight.process.reflect.FontValidationProcess-2.0.30,17,1.0,1,11
org.apache.pdfbox.preflight.process.reflect.GraphicObjectPageValidationProcess-2.0.30,15,1.0,1,6
org.apache.pdfbox.preflight.process.reflect.ResourcesValidationProcess-2.0.30,23,1.0,1,21
org.apache.pdfbox.preflight.process.reflect.ShadingPatternValidationProcess-2.0.30,15,1.0,1,6
org.apache.pdfbox.preflight.process.reflect.SinglePageValidationProcess-2.0.30,25,1.0,1,19
org.apache.pdfbox.preflight.process.reflect.TilingPatternValidationProcess-2.0.30,15,1.0,1,8
org.apache.pdfbox.preflight.utils.ByteArrayDataSource-2.0.30,1,0.0,3,7
org.apache.pdfbox.preflight.utils.COSUtils-2.0.30,39,0.0,1,42
org.apache.pdfbox.preflight.utils.ContextHelper-2.0.30,26,0.0,1,14
org.apache.pdfbox.preflight.utils.FilterHelper-2.0.30,7,0.0,1,8
org.apache.pdfbox.preflight.utils.RenderingIntents-2.0.30,3,0.0,1,2
org.apache.pdfbox.preflight.utils.TestCOSUtils-2.0.30,12,0.0,4,10
org.apache.pdfbox.preflight.utils.TestCOSUtils.IOCOSDocument-2.0.30,5,2.0,2,4
org.apache.pdfbox.preflight.xobject.AbstractXObjValidator-2.0.30,14,0.0,1,11
org.apache.pdfbox.preflight.xobject.XObjFormValidator-2.0.30,18,1.0,1,16
org.apache.pdfbox.preflight.xobject.XObjImageValidator-2.0.30,19,1.0,1,19
org.apache.pdfbox.preflight.xobject.XObjPostscriptValidator-2.0.30,5,1.0,1,2
org.apache.pdfbox.printing.Orientation-2.0.30,3,,2,0
org.apache.pdfbox.printing.PDFPageable-2.0.30,9,0.0,1,18
org.apache.pdfbox.printing.PDFPrintable-2.0.30,10,0.0,2,23
org.apache.pdfbox.printing.Scaling-2.0.30,3,,2,0
org.apache.pdfbox.rendering.CIDType0Glyph2D-2.0.30,5,0.0,1,5
org.apache.pdfbox.rendering.GroupGraphics-2.0.30,1,0.0,1,87
org.apache.pdfbox.rendering.ImageType-2.0.30,4,,3,5
org.apache.pdfbox.rendering.PDFRenderer-2.0.30,43,0.0,3,61
org.apache.pdfbox.rendering.PageDrawer-2.0.30,66,2.0,3,212
org.apache.pdfbox.rendering.PageDrawer.TransparencyGroup-2.0.30,16,0.0,5,19
org.apache.pdfbox.rendering.PageDrawerParameters-2.0.30,8,0.0,6,7
org.apache.pdfbox.rendering.RenderDestination-2.0.30,6,,2,0
org.apache.pdfbox.rendering.SoftMask-2.0.30,5,0.0,2,5
org.apache.pdfbox.rendering.SoftMask.SoftPaintContext-2.0.30,2,0.0,1,10
org.apache.pdfbox.rendering.TTFGlyph2D-2.0.30,11,0.0,1,16
org.apache.pdfbox.rendering.TestPDFToImage-2.0.30,11,0.0,1,32
org.apache.pdfbox.rendering.TestRendering-2.0.30,3,0.0,1,5
org.apache.pdfbox.rendering.TilingPaint-2.0.30,9,0.0,2,13
org.apache.pdfbox.rendering.TilingPaintFactory-2.0.30,8,0.0,1,4
org.apache.pdfbox.rendering.TilingPaintFactory.TilingPaintParameter-2.0.30,5,0.0,0,19
org.apache.pdfbox.rendering.Type1Glyph2D-2.0.30,6,0.0,1,14
org.apache.pdfbox.text.BidiTest-2.0.30,3,0.0,1,29
org.apache.pdfbox.text.LegacyPDFStreamEngine-2.0.30,46,1.0,1,23
org.apache.pdfbox.text.PDFMarkedContentExtractor-2.0.30,12,2.0,1,24
org.apache.pdfbox.text.PDFTextStripper-2.0.30,37,2.0,1,190
org.apache.pdfbox.text.PDFTextStripper.LineItem-2.0.30,2,0.0,2,5
org.apache.pdfbox.text.PDFTextStripper.PositionWrapper-2.0.30,2,0.0,6,12
org.apache.pdfbox.text.PDFTextStripper.WordWithTextPositions-2.0.30,2,0.0,2,3
org.apache.pdfbox.text.PDFTextStripperByArea-2.0.30,5,3.0,2,14
org.apache.pdfbox.text.TestTextStripper-2.0.30,11,2.0,4,46
org.apache.pdfbox.text.TestTextStripper.PDFTabulaTextStripper-2.0.30,8,3.0,1,7
org.apache.pdfbox.text.TextPosition-2.0.30,21,0.0,9,91
org.apache.pdfbox.text.TextPositionComparator-2.0.30,2,0.0,1,4
org.apache.pdfbox.tools.AngleCollector-2.0.30,3,3.0,1,3
org.apache.pdfbox.tools.DecompressObjectstreams-2.0.30,9,0.0,1,8
org.apache.pdfbox.tools.Decrypt-2.0.30,5,0.0,1,22
org.apache.pdfbox.tools.Encrypt-2.0.30,8,0.0,1,27
org.apache.pdfbox.tools.ExportFDF-2.0.30,5,0.0,1,12
org.apache.pdfbox.tools.ExportXFDF-2.0.30,5,0.0,1,12
org.apache.pdfbox.tools.ExtractImages-2.0.30,8,0.0,1,19
org.apache.pdfbox.tools.ExtractImages.ImageGraphicsEngine-2.0.30,27,2.0,11,50
org.apache.pdfbox.tools.ExtractText-2.0.30,28,0.0,2,47
org.apache.pdfbox.tools.ExtractXMP-2.0.30,8,0.0,1,17
org.apache.pdfbox.tools.FilteredTextStripper-2.0.30,3,3.0,1,3
org.apache.pdfbox.tools.ImageToPDF-2.0.30,7,0.0,1,32
org.apache.pdfbox.tools.ImportFDF-2.0.30,6,0.0,1,11
org.apache.pdfbox.tools.ImportXFDF-2.0.30,6,0.0,2,10
org.apache.pdfbox.tools.NullWriter-2.0.30,1,0.0,3,3
org.apache.pdfbox.tools.OverlayPDF-2.0.30,5,0.0,1,18
org.apache.pdfbox.tools.PDFBox-2.0.30,16,0.0,1,19
org.apache.pdfbox.tools.PDFMerger-2.0.30,4,0.0,1,6
org.apache.pdfbox.tools.PDFSplit-2.0.30,6,0.0,1,29
org.apache.pdfbox.tools.PDFText2HTML-2.0.30,7,3.0,6,26
org.apache.pdfbox.tools.PDFText2HTML.FontState-2.0.30,4,0.0,1,24
org.apache.pdfbox.tools.PDFToImage-2.0.30,10,0.0,1,39
org.apache.pdfbox.tools.PrintPDF-2.0.30,9,0.0,1,57
org.apache.pdfbox.tools.TestExtractText-2.0.30,1,2.0,1,1
org.apache.pdfbox.tools.TestPDFText2HTML-2.0.30,8,2.0,1,3
org.apache.pdfbox.tools.TestTextToPdf-2.0.30,4,2.0,6,7
org.apache.pdfbox.tools.TextToPDF-2.0.30,13,0.0,1,56
org.apache.pdfbox.tools.Version-2.0.30,3,0.0,1,6
org.apache.pdfbox.tools.WriteDecodedDoc-2.0.30,10,0.0,1,17
org.apache.pdfbox.tools.imageio.ImageIOUtil-2.0.30,6,0.0,1,33
org.apache.pdfbox.tools.imageio.JPEGUtil-2.0.30,2,0.0,1,8
org.apache.pdfbox.tools.imageio.MetaUtil-2.0.30,3,0.0,1,3
org.apache.pdfbox.tools.imageio.TIFFUtil-2.0.30,2,0.0,2,11
org.apache.pdfbox.tools.imageio.TestImageIOUtils-2.0.30,13,2.0,1,30
org.apache.pdfbox.util.Charsets-2.0.30,25,0.0,0,1
org.apache.pdfbox.util.DateConverter-2.0.30,6,0.0,1,51
org.apache.pdfbox.util.Hex-2.0.30,17,0.0,2,19
org.apache.pdfbox.util.IterativeMergeSort-2.0.30,3,0.0,1,14
org.apache.pdfbox.util.Matrix-2.0.30,93,0.0,3,59
org.apache.pdfbox.util.MatrixTest-2.0.30,5,0.0,11,23
org.apache.pdfbox.util.NumberFormatUtil-2.0.30,4,0.0,1,14
org.apache.pdfbox.util.SmallMap-2.0.30,3,0.0,1,42
org.apache.pdfbox.util.SmallMap.SmallMapEntry-2.0.30,1,0.0,1,8
org.apache.pdfbox.util.TestDateUtil-2.0.30,2,2.0,8,17
org.apache.pdfbox.util.TestHexUtil-2.0.30,3,2.0,5,6
org.apache.pdfbox.util.TestNumberFormatUtil-2.0.30,3,2.0,4,14
org.apache.pdfbox.util.TestSort-2.0.30,2,2.0,1,5
org.apache.pdfbox.util.Vector-2.0.30,13,0.0,1,5
org.apache.pdfbox.util.Version-2.0.30,3,0.0,1,2
org.apache.pdfbox.util.XMLUtil-2.0.30,6,0.0,2,6
org.apache.pdfbox.util.filetypedetector.ByteTrie-2.0.30,2,0.0,1,10
org.apache.pdfbox.util.filetypedetector.ByteTrie.ByteTrieNode-2.0.30,1,0.0,1,3
org.apache.pdfbox.util.filetypedetector.FileType-2.0.30,3,,2,0
org.apache.pdfbox.util.filetypedetector.FileTypeDetector-2.0.30,5,0.0,1,5
org.apache.wink.client.MockHttpServer-2.0.30,3,0.0,9,28
org.apache.wink.client.MockHttpServer.HttpProcessor-2.0.30,3,0.0,1,43
org.apache.wink.client.MockHttpServer.MockHttpServerResponse-2.0.30,2,0.0,5,12
org.apache.xmpbox.DateConverter-2.0.30,6,0.0,2,42
org.apache.xmpbox.DateConverterTest-2.0.30,1,0.0,2,2
org.apache.xmpbox.DoubleSameTypeSchemaTest-2.0.30,4,0.0,1,3
org.apache.xmpbox.SaveMetadataHelperTest-2.0.30,3,0.0,2,2
org.apache.xmpbox.TestValidatePermitedMetadata-2.0.30,6,0.0,2,9
org.apache.xmpbox.TestXMPWithDefinedSchemas-2.0.30,2,0.0,2,3
org.apache.xmpbox.XMPMetaDataTest-2.0.30,9,0.0,4,6
org.apache.xmpbox.XMPMetadata-2.0.30,100,0.0,18,44
org.apache.xmpbox.XmpConstants-2.0.30,8,0.0,0,1
org.apache.xmpbox.parser.DeserializationTest-2.0.30,12,0.0,16,20
org.apache.xmpbox.parser.PropMappingTest-2.0.30,1,0.0,1,1
org.apache.xmpbox.schema.AbstractSchemaTester-2.0.30,15,1.0,1,33
org.apache.xmpbox.schema.AbstractXMPSchemaTest-2.0.30,20,0.0,1,75
org.apache.xmpbox.schema.AdobePDFErrorsTest-2.0.30,6,0.0,1,4
org.apache.xmpbox.schema.AdobePDFSchema-2.0.30,18,4.0,6,20
org.apache.xmpbox.schema.AdobePDFTest-2.0.30,9,1.0,2,5
org.apache.xmpbox.schema.BasicJobTicketSchemaTest-2.0.30,6,0.0,1,5
org.apache.xmpbox.schema.DublinCoreSchema-2.0.30,24,4.0,19,72
org.apache.xmpbox.schema.DublinCoreTest-2.0.30,5,2.0,3,4
org.apache.xmpbox.schema.ExifSchema-2.0.30,8,4.0,1,6
org.apache.xmpbox.schema.PDFAExtensionSchema-2.0.30,8,4.0,1,3
org.apache.xmpbox.schema.PDFAIdentificationOthersTest-2.0.30,5,0.0,1,4
org.apache.xmpbox.schema.PDFAIdentificationSchema-2.0.30,19,4.0,6,30
org.apache.xmpbox.schema.PDFAIdentificationTest-2.0.30,5,1.0,2,3
org.apache.xmpbox.schema.PhotoshopSchema-2.0.30,18,4.0,20,102
org.apache.xmpbox.schema.PhotoshopSchemaTest-2.0.30,5,2.0,3,4
org.apache.xmpbox.schema.TestExifXmp-2.0.30,10,0.0,2,2
org.apache.xmpbox.schema.TiffSchema-2.0.30,10,4.0,3,16
org.apache.xmpbox.schema.XMPBasicJobTicketSchema-2.0.30,13,4.0,1,11
org.apache.xmpbox.schema.XMPBasicSchema-2.0.30,28,4.0,12,61
org.apache.xmpbox.schema.XMPBasicTest-2.0.30,6,1.0,2,3
org.apache.xmpbox.schema.XMPMediaManagementSchema-2.0.30,16,4.0,19,75
org.apache.xmpbox.schema.XMPMediaManagementTest-2.0.30,6,1.0,2,3
org.apache.xmpbox.schema.XMPRightsManagementSchema-2.0.30,12,4.0,5,28
org.apache.xmpbox.schema.XMPSchema-2.0.30,42,3.0,7,145
org.apache.xmpbox.schema.XMPSchemaFactory-2.0.30,9,0.0,2,7
org.apache.xmpbox.schema.XMPSchemaTest-2.0.30,17,0.0,1,13
org.apache.xmpbox.schema.XMPageTextSchema-2.0.30,4,4.0,0,2
org.apache.xmpbox.schema.XmpRightsSchemaTest-2.0.30,6,1.0,2,3
org.apache.xmpbox.schema.XmpSchemaException-2.0.30,4,0.0,0,2
org.apache.xmpbox.type.AbstractComplexProperty-2.0.30,39,1.0,2,14
org.apache.xmpbox.type.AbstractField-2.0.30,30,0.0,5,9
org.apache.xmpbox.type.AbstractSimpleProperty-2.0.30,19,1.0,6,5
org.apache.xmpbox.type.AbstractStructuredType-2.0.30,53,2.0,4,19
org.apache.xmpbox.type.AbstractStructuredTypeTester-2.0.30,14,1.0,2,17
org.apache.xmpbox.type.AbstractTypeTester-2.0.30,8,0.0,4,18
org.apache.xmpbox.type.AgentNameType-2.0.30,9,3.0,0,1
org.apache.xmpbox.type.ArrayProperty-2.0.30,27,2.0,4,6
org.apache.xmpbox.type.Attribute-2.0.30,10,0.0,3,8
org.apache.xmpbox.type.AttributeTest-2.0.30,1,0.0,2,2
org.apache.xmpbox.type.BadFieldValueException-2.0.30,14,0.0,0,2
org.apache.xmpbox.type.BooleanType-2.0.30,10,2.0,1,9
org.apache.xmpbox.type.CFAPatternType-2.0.30,4,3.0,0,1
org.apache.xmpbox.type.Cardinality-2.0.30,40,,3,2
org.apache.xmpbox.type.ChoiceType-2.0.30,8,3.0,0,1
org.apache.xmpbox.type.ComplexPropertyContainer-2.0.30,12,0.0,1,24
org.apache.xmpbox.type.DateType-2.0.30,14,2.0,1,12
org.apache.xmpbox.type.DefinedStructuredType-2.0.30,5,3.0,1,4
org.apache.xmpbox.type.DeviceSettingsType-2.0.30,4,3.0,0,1
org.apache.xmpbox.type.DimensionsType-2.0.30,3,3.0,0,1
org.apache.xmpbox.type.FlashType-2.0.30,3,3.0,0,1
org.apache.xmpbox.type.GPSCoordinateType-2.0.30,2,3.0,0,1
org.apache.xmpbox.type.GUIDType-2.0.30,5,3.0,0,1
org.apache.xmpbox.type.IntegerType-2.0.30,15,2.0,1,6
org.apache.xmpbox.type.JobType-2.0.30,8,3.0,3,8
org.apache.xmpbox.type.LayerType-2.0.30,11,3.0,2,7
org.apache.xmpbox.type.LocaleType-2.0.30,5,3.0,0,1
org.apache.xmpbox.type.MIMEType-2.0.30,6,3.0,0,1
org.apache.xmpbox.type.OECFType-2.0.30,5,3.0,0,1
org.apache.xmpbox.type.PDFAFieldType-2.0.30,7,3.0,3,7
org.apache.xmpbox.type.PDFAPropertyType-2.0.30,8,3.0,4,9
org.apache.xmpbox.type.PDFASchemaType-2.0.30,9,3.0,4,7
org.apache.xmpbox.type.PDFATypeType-2.0.30,9,3.0,5,10
org.apache.xmpbox.type.PartType-2.0.30,6,3.0,0,1
org.apache.xmpbox.type.ProperNameType-2.0.30,7,3.0,0,1
org.apache.xmpbox.type.PropertiesDescription-2.0.30,6,0.0,1,4
org.apache.xmpbox.type.RationalType-2.0.30,3,3.0,0,1
org.apache.xmpbox.type.RealType-2.0.30,5,2.0,1,6
org.apache.xmpbox.type.RenditionClassType-2.0.30,7,3.0,0,1
org.apache.xmpbox.type.ResourceEventType-2.0.30,7,3.0,6,13
org.apache.xmpbox.type.ResourceRefType-2.0.30,17,3.0,16,51
org.apache.xmpbox.type.TestAbstractStructuredType-2.0.30,4,0.0,1,6
org.apache.xmpbox.type.TestAbstractStructuredType.MyStructuredType-2.0.30,5,3.0,0,1
org.apache.xmpbox.type.TestDerivedType-2.0.30,14,0.0,2,5
org.apache.xmpbox.type.TestJobType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TestLayerType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TestResourceEventType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TestResourceRefType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TestSimpleMetadataProperties-2.0.30,10,0.0,2,11
org.apache.xmpbox.type.TestThumbnailType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TestVersionType-2.0.30,4,2.0,3,4
org.apache.xmpbox.type.TextType-2.0.30,43,2.0,1,5
org.apache.xmpbox.type.ThumbnailType-2.0.30,16,3.0,4,13
org.apache.xmpbox.type.TypeMapping-2.0.30,54,0.0,1,50
org.apache.xmpbox.type.Types-2.0.30,68,,6,7
org.apache.xmpbox.type.URIType-2.0.30,11,3.0,0,1
org.apache.xmpbox.type.URLType-2.0.30,9,3.0,0,1
org.apache.xmpbox.type.VersionType-2.0.30,7,3.0,6,11
org.apache.xmpbox.type.XPathType-2.0.30,5,3.0,0,1
org.apache.xmpbox.xml.DomHelper-2.0.30,4,0.0,6,14
org.apache.xmpbox.xml.DomXmpParser-2.0.30,35,0.0,2,112
org.apache.xmpbox.xml.DomXmpParser.NamespaceFinder-2.0.30,1,0.0,1,7
org.apache.xmpbox.xml.PdfaExtensionHelper-2.0.30,22,0.0,2,44
org.apache.xmpbox.xml.XmpParsingException-2.0.30,9,0.0,1,3
org.apache.xmpbox.xml.XmpParsingException.ErrorType-2.0.30,7,,2,0
org.apache.xmpbox.xml.XmpSerializationException-2.0.30,1,0.0,0,2
org.apache.xmpbox.xml.XmpSerializer-2.0.30,15,0.0,1,27
